app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/code,weather/icon,weather/description,wind_dir,wind_gust_spd,wind_spd
28.2,159.63,78,13.7,121.82,915.17,68.13,962.2,d,0,1011.1,final,40,1012.15,0,555,28.6,2018-07-18T12:30:00,2018-07-18T16:30:00,1531931400,4.6,16,804,c04d,Overcast clouds,265,10.8,7.29
28.3,168.8,87,13.2,122.21,916.89,69.14,970.2,d,0,1011.1,final,38,1012.125,0,392,28.9,2018-07-18T12:45:00,2018-07-18T16:45:00,1531932300,4,16,804,c04d,Overcast clouds,350,10.8,8.19
28.2,177.97,78,12,122.6,918.62,70.16,978.2,d,0,1011.1,final,35,1012.1,0,568,29,2018-07-18T13:00:00,2018-07-18T17:00:00,1531933200,4.7,16,804,c04d,Overcast clouds,345,10.6,7.57
28.3,187.4,68,11.7,122.28,917.2,69.31,971.6,d,0,1011.14996,final,34,1012.1,0,704,29.1,2018-07-18T13:15:00,2018-07-18T17:15:00,1531934100,5.4,16,803,c03d,Broken clouds,335,10.3,6.94
28.4,196.83,59,11.8,121.96,915.78,68.46,965,d,0,1011.19995,final,34,1012.1,0,789,29.3,2018-07-18T13:30:00,2018-07-18T17:30:00,1531935000,5.9,16,803,c03d,Broken clouds,330,10.1,6.32
28.4,206.26,50,11.5,121.64,914.36,67.6,958.4,d,0,1011.25,final,33,1012.1,0,846,29.4,2018-07-18T13:45:00,2018-07-18T17:45:00,1531935900,6.4,16,803,c03d,Broken clouds,320,9.8,5.7
28.3,215.69,50,11,121.32,912.94,66.75,951.8,d,0,1011.3,final,32,1012.1,0,841,29.4,2018-07-18T14:00:00,2018-07-18T18:00:00,1531936800,6.3,16,803,c03d,Broken clouds,320,6.5,5.7
28.2,221.82,50,11.6,120.28,908.18,64.62,931.2,d,0,1011.25,final,34,1012.07495,0,822,29,2018-07-18T14:15:00,2018-07-18T18:15:00,1531937700,6.1,16,803,c03d,Broken clouds,320,6.9,6.03
27.9,227.94,50,11.7,119.23,903.42,62.49,910.6,d,0,1011.19995,final,35,1012.05,0,803,28.7,2018-07-18T14:30:00,2018-07-18T18:30:00,1531938600,5.8,16,803,c03d,Broken clouds,320,7.4,6.36
27.7,234.07,50,11.8,118.19,898.66,60.36,890,d,0,1011.14996,final,36,1012.025,0,785,28.3,2018-07-18T14:45:00,2018-07-18T18:45:00,1531939500,5.6,16,803,c03d,Broken clouds,320,7.8,6.7
28.2,240.19,50,13,117.14,893.9,58.23,869.4,d,0,1011.1,final,38,1012,0,765,28.7,2018-07-18T15:00:00,2018-07-18T19:00:00,1531940400,5.3,16,803,c03d,Broken clouds,325,7.1,6.17
28.4,244.06,50,12.6,115.32,885.14,55.59,836.5,d,0,1011.02496,final,36,1011.95,0,736,29.1,2018-07-18T15:15:00,2018-07-18T19:15:00,1531941300,5,16,803,c03d,Broken clouds,325,6.4,5.65
28.7,247.93,50,12.5,113.5,876.38,52.96,803.6,d,0,1010.94995,final,35,1011.9,0,708,29.6,2018-07-18T15:30:00,2018-07-18T19:30:00,1531942200,4.6,16,803,c03d,Broken clouds,330,5.8,5.12
29.1,251.8,50,12.4,111.68,867.62,50.32,770.8,d,0,1010.875,final,34,1011.85,0,679,30,2018-07-18T15:45:00,2018-07-18T19:45:00,1531943100,4.3,16,803,c03d,Broken clouds,330,10.5,4.59
29.1,255.67,43,11.6,109.86,858.86,47.68,737.9,d,0,1010.8,final,32,1011.8,0,676,30.1,2018-07-18T16:00:00,2018-07-18T20:00:00,1531944000,4.3,16,803,c03d,Broken clouds,330,10.6,4.87
29.1,258.51,37,11.3,107.15,844.63,44.87,695.7,d,0,1010.8,final,31,1011.75,0,652,30.3,2018-07-18T16:15:00,2018-07-18T20:15:00,1531944900,4.1,16,802,c02d,Scattered clouds,330,10.6,5.15
29.2,261.35,31,10.9,104.45,830.41,42.06,653.5,d,0,1010.8,final,30,1011.69995,0,622,30.4,2018-07-18T16:30:00,2018-07-18T20:30:00,1531945800,3.9,16,802,c02d,Scattered clouds,330,10.7,5.42
29.2,264.18,25,10,101.74,816.18,39.25,611.2,d,0,1010.8,final,28,1011.64996,0,606,30.6,2018-07-18T16:45:00,2018-07-18T20:45:00,1531946700,3.8,16,802,c02d,Scattered clouds,330,10.8,5.7
29,267.02,25,9.3,99.03,801.95,36.44,569,d,0,1010.8,final,27,1011.6,0,564,30.4,2018-07-18T17:00:00,2018-07-18T21:00:00,1531947600,3.4,16,802,c02d,Scattered clouds,330,10.6,6.2
28.8,269.42,25,9.2,95.21,779.05,33.6,521.4,d,0,1010.8,final,27,1011.675,0,517,30.3,2018-07-18T17:15:00,2018-07-18T21:15:00,1531948500,3,16,802,c02d,Scattered clouds,330,10.3,6.7
28.8,271.82,25,9.6,91.38,756.15,30.76,473.8,d,0,1010.8,final,28,1011.75,0,470,30.1,2018-07-18T17:30:00,2018-07-18T21:30:00,1531949400,2.7,16,802,c02d,Scattered clouds,330,10.1,7.2
28.6,274.21,25,9.5,87.56,733.25,27.92,426.1,d,0,1010.8,final,28,1011.825,0,423,30,2018-07-18T17:45:00,2018-07-18T21:45:00,1531950300,2.4,16,802,c02d,Scattered clouds,330,9.8,7.7
28.4,276.61,25,9.3,83.73,710.35,25.08,378.5,d,0,1010.8,final,28,1011.9,0,375,29.7,2018-07-18T18:00:00,2018-07-18T22:00:00,1531951200,2.2,16,802,c02d,Scattered clouds,330,8.8,7.45
28.1,278.87,25,9,78.25,670.48,22.29,330.6,d,0,1010.95,final,28,1012.025,0,328,29.4,2018-07-18T18:15:00,2018-07-18T22:15:00,1531952100,2,16,802,c02d,Scattered clouds,325,8.5,7.2
27.9,281.12,25,8.8,72.77,630.61,19.51,282.7,d,0,1011.1,final,28,1012.15,0,280,29.2,2018-07-18T18:30:00,2018-07-18T22:30:00,1531953000,1.8,16,802,c02d,Scattered clouds,325,8.2,6.95
27.7,283.38,25,9.1,67.29,590.73,16.72,234.8,d,0,1011.25,final,29,1012.275,0,233,28.9,2018-07-18T18:45:00,2018-07-18T22:45:00,1531953900,1.7,16,802,c02d,Scattered clouds,320,7.8,6.7
27.5,285.63,25,8.8,61.81,550.86,13.93,187,d,0,1011.4,final,29,1012.4,0,185,28.6,2018-07-18T19:00:00,2018-07-18T23:00:00,1531954800,1.6,16,802,c02d,Scattered clouds,325,7.6,6.57
27.3,287.93,25,8.6,52.72,462.18,11.26,147.1,d,0,1011.625,final,29,1012.60004,0,146,28.4,2018-07-18T19:15:00,2018-07-18T23:15:00,1531955700,1.5,16,802,c02d,Scattered clouds,325,7.5,6.45
27.1,290.24,25,8.9,43.63,373.5,8.6,107.3,d,0,1011.85,final,30,1012.80005,0,106,28.1,2018-07-18T19:30:00,2018-07-18T23:30:00,1531956600,1.5,16,802,c02d,Scattered clouds,330,7.3,6.32
27,292.54,25,8.6,34.54,284.81,5.93,67.5,d,0,1012.075,final,30,1013,0,67,27.8,2018-07-18T19:45:00,2018-07-18T23:45:00,1531957500,1.5,16,802,c02d,Scattered clouds,330,7.2,6.2
27,294.84,25,8.6,25.45,196.13,3.26,27.7,d,0,1012.3,final,30,1013.2,0,27,27.8,2018-07-18T20:00:00,2018-07-19T00:00:00,1531958400,1.5,16,802,c02n,Scattered clouds,330,7.2,6.2
26.6,297.33,25,9.1,19.09,147.1,0.79,20.8,d,0,1012.35,final,32,1013.3,0,21,27.2,2018-07-18T20:15:00,2018-07-19T00:15:00,1531959300,1.4,16,802,c02n,Scattered clouds,325,6.7,5.83
26.2,299.83,25,9.1,12.73,98.07,-1.68,13.8,d,0,1012.4,final,33,1013.4,0,14,26.7,2018-07-18T20:30:00,2018-07-19T00:30:00,1531960200,0,16,802,c02n,Scattered clouds,325,6.2,5.46
25.7,302.32,25,9,6.36,49.03,-4.14,6.9,d,0,1012.45,final,34,1013.5,0,7,26.1,2018-07-18T20:45:00,2018-07-19T00:45:00,1531961100,0,16,802,c02n,Scattered clouds,320,5.7,5.09
25.6,304.81,25,9.8,0,0,-6.61,0,n,0,1012.5,final,36,1013.6,0,0,26,2018-07-18T21:00:00,2018-07-19T01:00:00,1531962000,0,16,802,c02n,Scattered clouds,325,6.1,5.37
25.4,307.62,25,9.6,0,0,-8.78,0,n,0,1012.75,final,36,1013.82495,0,0,25.9,2018-07-18T21:15:00,2018-07-19T01:15:00,1531962900,0,16,802,c02n,Scattered clouds,325,6.4,5.65
25.3,310.43,25,9.5,0,0,-10.95,0,n,0,1013,final,36,1014.05,0,0,25.7,2018-07-18T21:30:00,2018-07-19T01:30:00,1531963800,0,16,802,c02n,Scattered clouds,330,6.8,5.92
25.2,313.23,25,9.8,0,0,-13.11,0,n,0,1013.25,final,37,1014.275,0,0,25.6,2018-07-18T21:45:00,2018-07-19T01:45:00,1531964700,0,16,802,c02n,Scattered clouds,330,7.2,6.2
24.9,316.04,25,9.6,0,0,-15.28,0,n,0,1013.5,final,37,1014.5,0,0,25.3,2018-07-18T22:00:00,2018-07-19T02:00:00,1531965600,0,16,802,c02n,Scattered clouds,335,7.2,6.2
24.5,319.26,25,9.7,0,0,-17.02,0,n,0,1013.575,final,38,1014.625,0,0,25,2018-07-18T22:15:00,2018-07-19T02:15:00,1531966500,0,16,802,c02n,Scattered clouds,335,7.2,6.2
24.2,322.48,25,9.4,0,0,-18.75,0,n,0,1013.65,final,38,1014.75,0,0,24.7,2018-07-18T22:30:00,2018-07-19T02:30:00,1531967400,0,16,802,c02n,Scattered clouds,340,7.2,6.2
23.9,325.7,25,9.6,0,0,-20.49,0,n,0,1013.725,final,39,1014.875,0,0,24.4,2018-07-18T22:45:00,2018-07-19T02:45:00,1531968300,0,16,802,c02n,Scattered clouds,340,7.2,6.2
23.6,328.92,18,9.7,0,0,-22.22,0,n,0,1013.8,final,40,1015,0,0,24.1,2018-07-18T23:00:00,2018-07-19T03:00:00,1531969200,0,16,801,c02n,Few clouds,340,6.8,5.92
23.4,332.56,12,9.8,0,0,-23.37,0,n,0,1013.9,final,41,1015.075,0,0,23.9,2018-07-18T23:15:00,2018-07-19T03:15:00,1531970100,0,16,801,c02n,Few clouds,340,6.4,5.65
23.1,336.2,6,9.9,0,0,-24.53,0,n,0,1014,final,42,1015.15,0,0,23.6,2018-07-18T23:30:00,2018-07-19T03:30:00,1531971000,0,16,801,c02n,Few clouds,340,6.1,5.37
22.8,339.84,0,10,0,0,-25.68,0,n,0,1014.1,final,43,1015.225,0,0,23.3,2018-07-18T23:45:00,2018-07-19T03:45:00,1531971900,0,16,800,c01n,Clear Sky,340,5.7,5.09
22.5,343.48,0,10.1,0,0,-26.83,0,n,0,1014.2,final,44,1015.3,0,0,23,2018-07-19T00:00:00,2018-07-19T04:00:00,1531972800,0,16,800,c01n,Clear Sky,345,5.6,4.97
22.3,347.41,0,10.2,0,0,-27.26,0,n,0,1014.35,final,45,1015.4,0,0,22.8,2018-07-19T00:15:00,2018-07-19T04:15:00,1531973700,0,16,800,c01n,Clear Sky,345,5.4,4.84
22,351.35,0,10.3,0,0,-27.69,0,n,0,1014.5,final,46,1015.5,0,0,22.5,2018-07-19T00:30:00,2018-07-19T04:30:00,1531974600,0,16,800,c01n,Clear Sky,350,5.3,4.72
21.7,355.28,0,10.4,0,0,-28.12,0,n,0,1014.65,final,47,1015.6,0,0,22.2,2018-07-19T00:45:00,2018-07-19T04:45:00,1531975500,0,16,800,c01n,Clear Sky,350,5.1,4.59
21.3,359.21,0,10.3,0,0,-28.55,0,n,0,1014.8,final,48,1015.7,0,0,21.8,2018-07-19T01:00:00,2018-07-19T05:00:00,1531976400,0,16,800,c01n,Clear Sky,265,4.8,4.34
20.9,273.16,0,10.3,0,0,-28.2,0,n,0,1014.95,final,49,1015.8,0,0,21.4,2018-07-19T01:15:00,2018-07-19T05:15:00,1531977300,0,16,800,c01n,Clear Sky,180,4.5,4.09
20.5,187.11,0,10.2,0,0,-27.85,0,n,0,1015.1,final,50,1015.9,0,0,21,2018-07-19T01:30:00,2018-07-19T05:30:00,1531978200,0,16,800,c01n,Clear Sky,95,4.2,3.85
20,101.05,0,10.1,0,0,-27.5,0,n,0,1015.25,final,51,1016,0,0,20.6,2018-07-19T01:45:00,2018-07-19T05:45:00,1531979100,0,16,800,c01n,Clear Sky,10,3.9,3.6
20.1,15,0,10.4,0,0,-27.15,0,n,0,1015.4,final,52,1016.1,0,0,20.6,2018-07-19T02:00:00,2018-07-19T06:00:00,1531980000,0,16,800,c01n,Clear Sky,10,3.9,3.6
20.1,18.68,0,10.4,0,0,-26.07,0,n,0,1015.42505,final,52,1016.14996,0,0,20.6,2018-07-19T02:15:00,2018-07-19T06:15:00,1531980900,0,16,800,c01n,Clear Sky,120,3.9,3.6
20,22.36,0,10.1,0,0,-24.99,0,n,0,1015.45,final,51,1016.19995,0,0,20.6,2018-07-19T02:30:00,2018-07-19T06:30:00,1531981800,0,16,800,c01n,Clear Sky,230,3.9,3.6
20,26.04,0,9.8,0,0,-23.9,0,n,0,1015.475,final,50,1016.25,0,0,20.6,2018-07-19T02:45:00,2018-07-19T06:45:00,1531982700,0,16,800,c01n,Clear Sky,340,3.9,3.6
19.3,29.72,0,9.2,0,0,-22.82,0,n,0,1015.5,final,50,1016.3,0,0,19.9,2018-07-19T03:00:00,2018-07-19T07:00:00,1531983600,0,16,800,c01n,Clear Sky,260,3.9,3.6
18.6,32.99,0,9.7,0,0,-21.14,0,n,0,1015.575,final,54,1016.4,0,0,19.2,2018-07-19T03:15:00,2018-07-19T07:15:00,1531984500,0,16,800,c01n,Clear Sky,175,3.9,3.6
17.9,36.25,0,9.8,0,0,-19.46,0,n,0,1015.65,final,57,1016.5,0,0,18.5,2018-07-19T03:30:00,2018-07-19T07:30:00,1531985400,0,16,800,c01n,Clear Sky,95,3.9,3.6
17.8,39.52,0,9.9,0,0,-17.77,0,n,0,1015.725,final,60,1016.6,0,0,17.8,2018-07-19T03:45:00,2018-07-19T07:45:00,1531986300,0,16,800,c01n,Clear Sky,10,3.9,3.6
17.5,42.78,0,10.6,0,0,-16.09,0,n,0,1015.8,final,64,1016.7,0,0,17.5,2018-07-19T04:00:00,2018-07-19T08:00:00,1531987200,0,16,800,c01n,Clear Sky,10,3.6,3.35
17.3,45.63,0,10.6,0,0,-13.96,0,n,0,1015.9,final,65,1016.8,0,0,17.3,2018-07-19T04:15:00,2018-07-19T08:15:00,1531988100,0,16,800,c01n,Clear Sky,10,3.3,3.1
17,48.48,0,10.6,0,0,-11.84,0,n,0,1016,final,66,1016.9,0,0,17,2018-07-19T04:30:00,2018-07-19T08:30:00,1531989000,0,16,800,c01n,Clear Sky,10,3.1,2.85
16.7,51.33,0,10.8,0,0,-9.71,0,n,0,1016.1,final,68,1017,0,0,16.7,2018-07-19T04:45:00,2018-07-19T08:45:00,1531989900,0,16,800,c01n,Clear Sky,10,2.8,2.6
17.3,54.18,0,11.5,0,0,-7.58,0,n,0,1016.2,final,69,1017.1,0,0,17.3,2018-07-19T05:00:00,2018-07-19T09:00:00,1531990800,0,16,800,c01n,Clear Sky,10,3.5,3.22
17.8,56.7,0,11.4,4.91,33.14,-5.14,4.1,d,0,1016.275,final,66,1017.225,0,9,17.8,2018-07-19T05:15:00,2018-07-19T09:15:00,1531991700,0,16,800,c01n,Clear Sky,10,4.2,3.84
17.9,59.23,0,11.4,9.82,66.27,-2.7,8.1,d,0,1016.35,final,64,1017.35,0,18,18.3,2018-07-19T05:30:00,2018-07-19T09:30:00,1531992600,0,16,800,c01n,Clear Sky,10,5,4.47
18.4,61.75,0,11.2,14.73,99.41,-0.25,12.2,d,0,1016.425,final,61,1017.475,0,26,18.9,2018-07-19T05:45:00,2018-07-19T09:45:00,1531993500,0,16,800,c01n,Clear Sky,10,5.7,5.09
18.5,64.27,0,10.6,19.64,132.54,2.19,16.3,d,0,1016.5,final,58,1017.6,0,35,19,2018-07-19T06:00:00,2018-07-19T10:00:00,1531994400,1.8,16,800,c01n,Clear Sky,15,5.4,4.84
18.6,66.59,0,10.7,29.47,231.2,4.84,54.2,d,0,1016.675,final,58,1017.69995,0,53,19.1,2018-07-19T06:15:00,2018-07-19T10:15:00,1531995300,1.8,16,800,c01d,Clear Sky,15,5.1,4.59
18.8,68.91,0,10.8,39.3,329.87,7.49,92.1,d,0,1016.85,final,58,1017.8,0,89,19.3,2018-07-19T06:30:00,2018-07-19T10:30:00,1531996200,1.8,16,800,c01d,Clear Sky,20,4.8,4.34
18.9,71.23,0,10.9,49.12,428.53,10.13,130,d,0,1017.025,final,58,1017.9,0,126,19.4,2018-07-19T06:45:00,2018-07-19T10:45:00,1531997100,1.8,16,800,c01d,Clear Sky,20,4.5,4.09
19.4,73.55,0,11.3,58.95,527.19,12.78,168,d,0,1017.2,final,58,1018,0,163,19.8,2018-07-19T07:00:00,2018-07-19T11:00:00,1531998000,1.9,16,800,c01d,Clear Sky,20,4.7,4.22
19.8,75.81,0,11.5,64.67,569.85,15.56,215.5,d,0,1017.325,final,57,1018.1,0,209,20.3,2018-07-19T07:15:00,2018-07-19T11:15:00,1531998900,2,16,800,c01d,Clear Sky,20,4.8,4.34
20.3,78.07,0,11.6,70.38,612.51,18.34,263,d,0,1017.45,final,56,1018.2,0,254,20.7,2018-07-19T07:30:00,2018-07-19T11:30:00,1531999800,2.1,16,800,c01d,Clear Sky,20,5,4.47
20.7,80.32,0,11.7,76.1,655.17,21.12,310.6,d,0,1017.575,final,55,1018.30005,0,300,21.1,2018-07-19T07:45:00,2018-07-19T11:45:00,1532000700,2.3,16,800,c01d,Clear Sky,20,5.1,4.59
20.7,82.58,0,11.4,81.81,697.83,23.9,358.1,d,0,1017.7,final,54,1018.4,0,347,21.1,2018-07-19T08:00:00,2018-07-19T12:00:00,1532001600,2.5,16,800,c01d,Clear Sky,20,5.1,4.59
21,84.96,0,11.5,85.77,721.96,26.74,406,d,0,1017.75,final,53,1018.5,0,393,21.5,2018-07-19T08:15:00,2018-07-19T12:15:00,1532002500,2.8,16,800,c01d,Clear Sky,25,5.1,4.59
21.4,87.34,0,11.5,89.74,746.1,29.57,453.9,d,0,1017.80005,final,52,1018.6,0,439,21.8,2018-07-19T08:30:00,2018-07-19T12:30:00,1532003400,3.1,16,800,c01d,Clear Sky,25,5.1,4.59
21.8,89.72,0,11.3,93.7,770.23,32.41,501.8,d,0,1017.85004,final,50,1018.7,0,486,22.2,2018-07-19T08:45:00,2018-07-19T12:45:00,1532004300,3.5,16,800,c01d,Clear Sky,30,5.1,4.59
22.4,92.1,0,11.5,97.66,794.36,35.24,549.7,d,0,1017.9,final,49,1018.8,0,532,22.8,2018-07-19T09:00:00,2018-07-19T13:00:00,1532005200,3.9,16,800,c01d,Clear Sky,35,4.7,4.22
22.9,94.88,0,11,100.47,809.29,38.06,592.6,d,0,1017.97504,final,46,1018.875,0,574,23.3,2018-07-19T09:15:00,2018-07-19T13:15:00,1532006100,4.3,16,800,c01d,Clear Sky,35,4.2,3.84
23.4,97.67,0,10.9,103.28,824.23,40.87,635.6,d,0,1018.05005,final,44,1018.94995,0,616,23.9,2018-07-19T09:30:00,2018-07-19T13:30:00,1532007000,4.8,16,800,c01d,Clear Sky,40,3.8,3.47
24,100.45,0,10.3,106.09,839.16,43.69,678.5,d,0,1018.125,final,41,1019.02496,0,679,24.4,2018-07-19T09:45:00,2018-07-19T13:45:00,1532007900,5.3,16,800,c01d,Clear Sky,40,3.3,3.1
24.2,103.23,0,9.4,108.9,854.09,46.5,721.5,d,0,1018.2,final,38,1019.1,0,722,24.7,2018-07-19T10:00:00,2018-07-19T14:00:00,1532008800,5.8,16,800,c01d,Clear Sky,50,2.9,2.7
24.5,106.97,0,9.3,110.81,863.33,49.16,755.4,d,0,1018.3,final,37,1019.225,0,755,25,2018-07-19T10:15:00,2018-07-19T14:15:00,1532009700,6.3,16,800,c01d,Clear Sky,55,2.4,2.29
24.8,110.71,0,9.2,112.71,872.56,51.82,789.4,d,0,1018.4,final,36,1019.35,0,789,25.3,2018-07-19T10:30:00,2018-07-19T14:30:00,1532010600,6.9,16,800,c01d,Clear Sky,65,2,1.9
25.1,114.44,0,8.6,114.62,881.8,54.47,823.3,d,0,1018.5,final,34,1019.475,0,823,25.6,2018-07-19T10:45:00,2018-07-19T14:45:00,1532011500,7.4,16,800,c01d,Clear Sky,70,1.6,1.5
25.1,118.18,6,8.1,116.52,891.03,57.13,857.3,d,0,1018.6,final,33,1019.6,0,857,25.6,2018-07-19T11:00:00,2018-07-19T15:00:00,1532012400,7.6,16,801,c02d,Few clouds,80,2,1.9
25.1,124.01,12,8.1,117.64,896.15,59.33,879.2,d,0,1018.5,final,33,1019.55,0,879,25.6,2018-07-19T11:15:00,2018-07-19T15:15:00,1532013300,7.6,16,801,c02d,Few clouds,85,2.4,2.29
25.1,129.84,18,8.1,118.76,901.28,61.53,901.1,d,0,1018.4,final,33,1019.5,0,899,25.6,2018-07-19T11:30:00,2018-07-19T15:30:00,1532014200,7.7,16,801,c02d,Few clouds,95,2.9,2.7
25.1,135.66,25,8.1,119.87,906.4,63.72,923,d,0,1018.3,final,33,1019.45,0,916,25.6,2018-07-19T11:45:00,2018-07-19T15:45:00,1532015100,7.6,16,802,c02d,Scattered clouds,100,3.3,3.1
25.7,141.49,25,8.6,120.99,911.52,65.92,944.9,d,0,1018.2,final,33,1019.4,0,937,26.1,2018-07-19T12:00:00,2018-07-19T16:00:00,1532016000,7.9,16,802,c02d,Scattered clouds,110,3.3,3.1
26.3,150.6,25,8.6,121.38,913.26,66.94,953,d,0,1018.125,final,32,1019.30005,0,945,26.7,2018-07-19T12:15:00,2018-07-19T16:15:00,1532016900,8,16,802,c02d,Scattered clouds,115,3.3,3.1
26.6,159.72,25,8.7,121.77,915,67.95,961,d,0,1018.05005,final,31,1019.2,0,953,27.3,2018-07-19T12:30:00,2018-07-19T16:30:00,1532017800,8.2,16,802,c02d,Scattered clouds,125,3.3,3.1
27,168.83,25,8.6,122.16,916.73,68.97,969,d,0,1017.97504,final,30,1019.1,0,961,27.8,2018-07-19T12:45:00,2018-07-19T16:45:00,1532018700,8.3,16,802,c02d,Scattered clouds,130,3.3,3.1
26.8,177.94,25,8,122.55,918.47,69.98,977,d,0,1017.9,final,29,1019,0,969,27.6,2018-07-19T13:00:00,2018-07-19T17:00:00,1532019600,8.4,16,802,c02d,Scattered clouds,110,3.5,3.22
26.7,187.31,25,7.9,122.23,917.05,69.14,970.4,d,0,1017.95,final,29,1018.925,0,963,27.5,2018-07-19T13:15:00,2018-07-19T17:15:00,1532020500,8.3,16,802,c02d,Scattered clouds,90,3.6,3.35
26.6,196.69,25,7.2,121.91,915.63,68.29,963.8,d,0,1018,final,28,1018.85,0,956,27.4,2018-07-19T13:30:00,2018-07-19T17:30:00,1532021400,8.2,16,802,c02d,Scattered clouds,70,3.8,3.47
26.5,206.06,25,7.1,121.59,914.2,67.45,957.2,d,0,1018.05,final,28,1018.775,0,949,27.2,2018-07-19T13:45:00,2018-07-19T17:45:00,1532022300,8.1,16,802,c02d,Scattered clouds,50,3.9,3.6
26.5,215.43,25,7.1,121.27,912.78,66.6,950.7,d,0,1018.1,final,28,1018.7,0,943,27.2,2018-07-19T14:00:00,2018-07-19T18:00:00,1532023200,8,16,802,c02d,Scattered clouds,50,3.9,3.6
26.6,221.55,25,7.8,120.23,908.01,64.48,930,d,0,1017.94995,final,29,1018.625,0,922,27.4,2018-07-19T14:15:00,2018-07-19T18:15:00,1532024100,7.7,16,802,c02d,Scattered clouds,95,4.1,3.76
26.8,227.68,25,8.5,119.18,903.24,62.36,909.4,d,0,1017.8,final,30,1018.55005,0,902,27.6,2018-07-19T14:30:00,2018-07-19T18:30:00,1532025000,7.4,16,802,c02d,Scattered clouds,135,4.3,3.93
27,233.8,25,9.1,118.14,898.47,60.23,888.8,d,0,1017.65,final,31,1018.47504,0,882,27.8,2018-07-19T14:45:00,2018-07-19T18:45:00,1532025900,7,16,802,c02d,Scattered clouds,180,7.3,4.09
26.9,239.92,25,9.5,117.09,893.7,58.11,868.2,d,0,1017.5,final,32,1018.4,0,861,27.6,2018-07-19T15:00:00,2018-07-19T19:00:00,1532026800,6.7,16,802,c02d,Scattered clouds,180,7.3,3.84
26.8,243.8,25,9.3,115.27,884.92,55.48,835.3,d,0,1017.425,final,32,1018.35004,0,829,27.5,2018-07-19T15:15:00,2018-07-19T19:15:00,1532027700,6.3,16,802,c02d,Scattered clouds,180,7.3,3.59
26.8,247.68,25,9.7,113.44,876.13,52.85,802.4,d,0,1017.35,final,33,1018.30005,0,796,27.4,2018-07-19T15:30:00,2018-07-19T19:30:00,1532028600,5.8,16,802,c02d,Scattered clouds,175,7.2,3.35
26.7,251.56,25,10,111.62,867.35,50.21,769.5,d,0,1017.275,final,34,1018.25,0,763,27.2,2018-07-19T15:45:00,2018-07-19T19:45:00,1532029500,5.4,16,802,c02d,Scattered clouds,175,7.2,3.1
26.8,255.44,25,10.1,109.79,858.56,47.58,736.6,d,0,1017.2,final,34,1018.2,0,731,27.4,2018-07-19T16:00:00,2018-07-19T20:00:00,1532030400,5,16,802,c02d,Scattered clouds,175,3.6,3.35
26.9,258.29,25,10.2,107.08,844.29,44.77,694.3,d,0,1017.125,final,34,1018.125,0,689,27.5,2018-07-19T16:15:00,2018-07-19T20:15:00,1532031300,4.6,16,802,c02d,Scattered clouds,175,3.9,3.59
27,261.13,25,9.9,104.36,830.01,41.96,652.1,d,0,1017.05005,final,33,1018.05005,0,647,27.6,2018-07-19T16:30:00,2018-07-19T20:30:00,1532032200,4.1,16,802,c02d,Scattered clouds,170,4.2,3.84
27,263.98,25,9.6,101.65,815.74,39.15,609.8,d,0,1016.97504,final,32,1017.97504,0,605,27.8,2018-07-19T16:45:00,2018-07-19T20:45:00,1532033100,3.7,16,802,c02d,Scattered clouds,170,4.5,4.09
26.9,266.82,25,9.5,98.93,801.46,36.34,567.5,d,0,1016.9,final,32,1017.9,0,563,27.6,2018-07-19T17:00:00,2018-07-19T21:00:00,1532034000,3.4,16,802,c02d,Scattered clouds,165,4.5,4.09
26.9,269.22,25,10.2,95.1,778.45,33.5,519.9,d,0,1016.9,final,34,1017.92505,0,516,27.5,2018-07-19T17:15:00,2018-07-19T21:15:00,1532034900,3,16,802,c02d,Scattered clouds,160,4.5,4.09
26.9,271.63,25,10.5,91.26,755.45,30.66,472.2,d,0,1016.9,final,35,1017.95,0,454,27.4,2018-07-19T17:30:00,2018-07-19T21:30:00,1532035800,2.7,16,802,c02d,Scattered clouds,155,4.5,4.09
26.8,274.03,25,10.8,87.43,732.44,27.82,424.5,d,0,1016.9,final,36,1017.975,0,408,27.2,2018-07-19T17:45:00,2018-07-19T21:45:00,1532036700,2.4,16,802,c02d,Scattered clouds,150,4.5,4.09
26.8,276.43,25,11.5,83.59,709.43,24.98,376.9,d,0,1016.9,final,38,1018,0,362,27.1,2018-07-19T18:00:00,2018-07-19T22:00:00,1532037600,2.2,16,802,c02d,Scattered clouds,150,4.4,3.97
26.7,278.69,25,11.4,78.08,669.28,22.19,329,d,0,1016.97504,final,38,1018.05,0,316,26.9,2018-07-19T18:15:00,2018-07-19T22:15:00,1532038500,2,16,802,c02d,Scattered clouds,145,4.2,3.84
26.6,280.95,25,11.3,72.58,629.14,19.4,281.1,d,0,1017.05005,final,38,1018.1,0,270,26.8,2018-07-19T18:30:00,2018-07-19T22:30:00,1532039400,1.8,16,802,c02d,Scattered clouds,145,4.1,3.72
26.5,283.21,25,10.8,67.07,588.99,16.61,233.1,d,0,1017.125,final,37,1018.15,0,224,26.7,2018-07-19T18:45:00,2018-07-19T22:45:00,1532040300,1.7,16,802,c02d,Scattered clouds,140,3.9,3.6
