app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/description,weather/icon,weather/code,wind_dir,wind_gust_spd,wind_spd
-9.1,319.49,87,-8.9,0,0,-65.86,0,n,0,1032.1,final,74,1032.97,0,0,-5,2018-01-15T23:00:00,2018-01-16T04:00:00,1516075200,0,16,Overcast clouds,c04n,804,20,2.8,2.6
-8.4,328.55,87,-8.3,0,0,-66.97,0,n,0,1032.0375,final,74,1032.885,0,0,-4.4,2018-01-15T23:15:00,2018-01-16T04:15:00,1516076100,0,16,Overcast clouds,c04n,804,20,2.8,2.6
-8.4,337.61,87,-8.3,0,0,-68.09,0,n,0,1031.975,final,74,1032.8,0,0,-4.4,2018-01-15T23:30:00,2018-01-16T04:30:00,1516077000,0,16,Overcast clouds,c04n,804,190,2.8,2.6
-8.4,346.67,87,-8.1,0,0,-69.2,0,n,0,1031.9125,final,75,1032.715,0,0,-4.4,2018-01-15T23:45:00,2018-01-16T04:45:00,1516077900,0,16,Overcast clouds,c04n,804,360,2.8,2.6
-8.5,355.73,87,-8.3,0,0,-70.31,0,n,0,1031.85,final,75,1032.63,0,0,-4.5,2018-01-16T00:00:00,2018-01-16T05:00:00,1516078800,0,16,Overcast clouds,c04n,804,275,2.8,2.6
-8.7,275.35,87,-8.3,0,0,-69.55,0,n,0,1031.7875,final,76,1032.5475,0,0,-4.7,2018-01-16T00:15:00,2018-01-16T05:15:00,1516079700,0,16,Overcast clouds,c04n,804,190,2.8,2.6
-8.9,194.97,87,-8.4,0,0,-68.79,0,n,0,1031.725,final,76,1032.4651,0,0,-4.8,2018-01-16T00:30:00,2018-01-16T05:30:00,1516080600,0,16,Overcast clouds,c04n,804,105,2.8,2.6
-9.1,114.58,87,-8.6,0,0,-68.03,0,n,0,1031.6625,final,76,1032.3826,0,0,-5,2018-01-16T00:45:00,2018-01-16T05:45:00,1516081500,0,16,Overcast clouds,c04n,804,20,2.8,2.6
-9.1,34.2,87,-8.4,0,0,-67.27,0,n,0,1031.6,final,77,1032.3,0,0,-5,2018-01-16T01:00:00,2018-01-16T06:00:00,1516082400,0,16,Overcast clouds,c04n,804,20,2.8,2.6
-8.9,40.5,87,-8.4,0,0,-65.18,0,n,0,1031.55,final,77,1032.3,0,0,-5,2018-01-16T01:15:00,2018-01-16T06:15:00,1516083300,0,16,Overcast clouds,c04n,804,20,2.6,2.43
-8.6,46.81,87,-8.4,0,0,-63.08,0,n,0,1031.5,final,77,1032.3,0,0,-5,2018-01-16T01:30:00,2018-01-16T06:30:00,1516084200,0,16,Overcast clouds,c04n,804,20,2.4,2.26
-8.4,53.11,87,-8.4,0,0,-60.99,0,n,0,1031.45,final,77,1032.3,0,0,-5,2018-01-16T01:45:00,2018-01-16T06:45:00,1516085100,0,16,Overcast clouds,c04n,804,20,2.2,2.1
-8.4,59.41,90,-8.1,0,0,-58.89,0,n,0,1031.4,final,77,1032.3,0,0,-4.7,2018-01-16T02:00:00,2018-01-16T07:00:00,1516086000,0,16,Overcast clouds,c04n,804,20,2.5,2.35
-8.4,63.35,93,-8,0,0,-56.27,0,n,0,1031.575,final,76,1032.5,0,0,-4.5,2018-01-16T02:15:00,2018-01-16T07:15:00,1516086900,0,16,Overcast clouds,c04n,804,15,2.8,2.6
-8.4,67.3,96,-8.1,0,0,-53.64,0,n,0,1031.75,final,74,1032.7,0,0,-4.2,2018-01-16T02:30:00,2018-01-16T07:30:00,1516087800,0,16,Overcast clouds,c04n,804,15,3.1,2.85
-8.3,71.24,100,-8.2,0,0,-51.02,0,n,0,1031.925,final,72,1032.9,0,0,-3.9,2018-01-16T02:45:00,2018-01-16T07:45:00,1516088700,0,16,Overcast clouds,c04n,804,10,3.3,3.1
-7.9,75.18,100,-8.4,0,0,-48.39,0,n,0,1032.1,final,71,1033.1,0,0,-3.9,2018-01-16T03:00:00,2018-01-16T08:00:00,1516089600,0,16,Overcast clouds,c04n,804,100,2.9,2.7
-7.4,78.05,100,-8.4,0,0,-45.59,0,n,0,1032.1,final,71,1033.1,0,0,-3.9,2018-01-16T03:15:00,2018-01-16T08:15:00,1516090500,0,16,Overcast clouds,c04n,804,185,2.4,2.29
-6.9,80.92,100,-8.4,0,0,-42.78,0,n,0,1032.1,final,71,1033.1,0,0,-3.9,2018-01-16T03:30:00,2018-01-16T08:30:00,1516091400,0,16,Overcast clouds,c04n,804,275,2,1.9
-6.2,83.78,100,-8.4,0,0,-39.98,0,n,0,1032.1,final,71,1033.1,0,0,-3.9,2018-01-16T03:45:00,2018-01-16T08:45:00,1516092300,0,16,Overcast clouds,c04n,804,360,1.6,1.5
-6,86.65,100,-8.2,0,0,-37.17,0,n,0,1032.1,final,71,1033.1,0,0,-3.8,2018-01-16T04:00:00,2018-01-16T09:00:00,1516093200,0,16,Overcast clouds,c04n,804,360,1.6,1.5
-5.8,89.06,100,-8.2,0,0,-34.33,0,n,0,1032.025,final,70,1033.05,0,0,-3.6,2018-01-16T04:15:00,2018-01-16T09:15:00,1516094100,0,16,Overcast clouds,c04n,804,360,1.6,1.5
-5.7,91.46,100,-8.1,0,0,-31.49,0,n,0,1031.95,final,70,1033,0,0,-3.5,2018-01-16T04:30:00,2018-01-16T09:30:00,1516095000,0,16,Overcast clouds,c04n,804,360,1.6,1.5
-5.5,93.87,100,-8.2,0,0,-28.65,0,n,0,1031.875,final,69,1032.95,0,0,-3.3,2018-01-16T04:45:00,2018-01-16T09:45:00,1516095900,0,16,Overcast clouds,c04n,804,360,1.6,1.5
-6.1,96.27,100,-8.3,0,0,-25.81,0,n,0,1031.8,final,68,1032.9,0,0,-3.3,2018-01-16T05:00:00,2018-01-16T10:00:00,1516096800,0,16,Overcast clouds,c04n,804,255,1.9,1.86
-6.6,98.53,100,-8.2,0,0,-23.02,0,n,0,1031.8,final,69,1032.85,0,0,-3.3,2018-01-16T05:15:00,2018-01-16T10:15:00,1516097700,0,16,Overcast clouds,c04n,804,155,2.4,2.23
-7,100.78,100,-8,0,0,-20.23,0,n,0,1031.8,final,70,1032.8,0,0,-3.3,2018-01-16T05:30:00,2018-01-16T10:30:00,1516098600,0,16,Overcast clouds,c04n,804,50,2.8,2.6
-7,103.04,100,-8,0,0,-17.44,0,n,0,1031.8,final,70,1032.75,0,0,-3.3,2018-01-16T05:45:00,2018-01-16T10:45:00,1516099500,0,16,Overcast clouds,c04n,804,40,2.8,2.6
-7.3,105.29,100,-7.8,0,0,-14.65,0,n,0,1031.8,final,71,1032.7,0,0,-3.3,2018-01-16T06:00:00,2018-01-16T11:00:00,1516100400,0,16,Overcast clouds,c04n,804,35,3.1,2.85
-7.6,107.58,100,-7.8,0,0,-11.98,0,n,0,1031.875,final,71,1032.7625,0,0,-3.3,2018-01-16T06:15:00,2018-01-16T11:15:00,1516101300,0,16,Overcast clouds,c04n,804,25,3.3,3.1
-7.8,109.87,100,-7.8,0,0,-9.31,0,n,0,1031.95,final,71,1032.825,0,0,-3.3,2018-01-16T06:30:00,2018-01-16T11:30:00,1516102200,0,16,Overcast clouds,c04n,804,20,3.6,3.35
-8,112.16,100,-7.8,0,0,-6.63,0,n,0,1032.025,final,71,1032.8875,0,0,-3.3,2018-01-16T06:45:00,2018-01-16T11:45:00,1516103100,0,16,Overcast clouds,c04n,804,10,3.9,3.6
-8,114.45,100,-7.8,0,0,-3.96,0,n,0,1032.1,final,71,1032.95,0,0,-3.3,2018-01-16T07:00:00,2018-01-16T12:00:00,1516104000,0,16,Overcast clouds,c04n,804,10,3.9,3.6
-7.5,116.93,100,-7.6,10,86.85,-1.48,16.6,d,0,1032.1,final,71,1033.0125,0,12,-3.1,2018-01-16T07:15:00,2018-01-16T12:15:00,1516104900,0,16,Overcast clouds,c04n,804,15,3.5,3.26
-7,119.4,100,-7.5,20,173.7,1,33.2,d,0,1032.1,final,71,1033.075,0,23,-3,2018-01-16T07:30:00,2018-01-16T12:30:00,1516105800,0.4,16,Overcast clouds,c04n,804,25,3.1,2.93
-6.5,121.88,100,-7.3,29.99,260.54,3.47,49.9,d,0,1032.1,final,71,1033.1375,0,35,-2.8,2018-01-16T07:45:00,2018-01-16T12:45:00,1516106700,0.4,16,Overcast clouds,c04n,804,30,2.8,2.6
-5.8,124.35,100,-7,39.99,347.39,5.95,66.5,d,0,1032.1,final,71,1033.2,0,47,-2.5,2018-01-16T08:00:00,2018-01-16T13:00:00,1516107600,0.4,16,Overcast clouds,c04d,804,40,2.5,2.32
-5.1,127.14,100,-6.8,46.99,411.65,8.13,103.2,d,0,1032.1,final,71,1033.1499,0,57,-2.3,2018-01-16T08:15:00,2018-01-16T13:15:00,1516108500,0.4,16,Overcast clouds,c04d,804,45,2.1,2.04
-4.4,129.92,100,-6.5,54,475.91,10.32,139.9,d,0,1032.1,final,71,1033.1,0,68,-2,2018-01-16T08:30:00,2018-01-16T13:30:00,1516109400,0.4,16,Overcast clouds,c04d,804,55,1.8,1.77
-3.7,132.71,100,-6.2,61,540.17,12.5,176.6,d,0,1032.1,final,71,1033.05,0,79,-1.7,2018-01-16T08:45:00,2018-01-16T13:45:00,1516110300,0.4,16,Overcast clouds,c04d,804,60,1.6,1.5
-2.8,135.49,100,-6.1,68,604.43,14.68,213.4,d,0,1032.1,final,71,1033,0,89,-1.6,2018-01-16T09:00:00,2018-01-16T14:00:00,1516111200,0.5,16,Overcast clouds,c04d,804,60,1.2,1.12
-1.7,138.68,100,-5.8,71.86,633.02,16.44,245.6,d,0,1032.025,final,72,1032.975,0,96,-1.4,2018-01-16T09:15:00,2018-01-16T14:15:00,1516112100,0.5,16,Overcast clouds,c04d,804,60,0.8,0.75
-0.1,141.87,100,-5.6,75.72,661.61,18.2,277.9,d,0,1031.95,final,72,1032.95,0,104,-1.3,2018-01-16T09:30:00,2018-01-16T14:30:00,1516113000,0.5,16,Overcast clouds,c04d,804,60,0.4,0.37
-2.5,145.05,100,-5.3,79.57,690.2,19.96,310.2,d,0,1031.875,final,73,1032.925,0,111,-1.1,2018-01-16T09:45:00,2018-01-16T14:45:00,1516113900,0.5,16,Overcast clouds,c04d,804,55,1.2,1.2
-2.2,148.24,100,-4.9,83.43,718.79,21.72,342.5,d,0,1031.8,final,74,1032.9,0,118,-0.8,2018-01-16T10:00:00,2018-01-16T15:00:00,1516114800,0.6,16,Overcast clouds,c04d,804,55,1.2,1.2
-1.9,151.85,100,-4.6,85.53,732.6,22.91,364.3,d,0,1031.8,final,74,1032.7375,0,122,-0.6,2018-01-16T10:15:00,2018-01-16T15:15:00,1516115700,0.6,16,Overcast clouds,c04d,804,55,1.2,1.2
-1.5,155.46,100,-4.3,87.62,746.41,24.09,386.2,d,0,1031.8,final,74,1032.575,0,126,-0.3,2018-01-16T10:30:00,2018-01-16T15:30:00,1516116600,0.7,16,Overcast clouds,c04d,804,55,1.2,1.2
-1.2,159.07,100,-3.9,89.72,760.21,25.28,408.1,d,0,1031.8,final,75,1032.4125,0,131,0,2018-01-16T10:45:00,2018-01-16T15:45:00,1516117500,0.7,16,Overcast clouds,c04d,804,55,1.2,1.2
-0.6,162.68,100,-3.3,91.81,774.02,26.46,430,d,0,1031.8,final,75,1032.25,0,135,0.6,2018-01-16T11:00:00,2018-01-16T16:00:00,1516118400,0.7,16,Overcast clouds,c04d,804,55,1.2,1.2
0.8,166.59,100,-3,92.56,778.7,26.93,438.6,d,0,1031.525,final,76,1032.0875,0,136,0.8,2018-01-16T11:15:00,2018-01-16T16:15:00,1516119300,0.7,16,Overcast clouds,c04d,804,50,0.7,0.7
-0.5,170.5,100,-2.8,93.31,783.37,27.41,447.3,d,0,1031.25,final,76,1031.925,0,138,0.9,2018-01-16T11:30:00,2018-01-16T16:30:00,1516120200,0.8,16,Overcast clouds,c04d,804,50,1.4,1.4
-1.3,174.41,100,-2.5,94.05,788.05,27.88,455.9,d,0,1030.975,final,77,1031.7625,0,140,1.1,2018-01-16T11:45:00,2018-01-16T16:45:00,1516121100,0.8,16,Overcast clouds,c04d,804,50,2.2,2.1
-1.1,178.32,100,-2,94.8,792.72,28.35,464.6,d,0,1030.7,final,78,1031.6,0,141,1.4,2018-01-16T12:00:00,2018-01-16T17:00:00,1516122000,0.8,16,Overcast clouds,c04d,804,60,2.3,2.22
-0.9,182.26,100,-1.9,94.32,789.74,28.05,459,d,0,1030.375,final,77,1031.425,0,140,1.6,2018-01-16T12:15:00,2018-01-16T17:15:00,1516122900,0.8,15,Overcast clouds,c04d,804,65,2.5,2.35
-0.7,186.21,100,-1.9,93.84,786.76,27.74,453.4,d,0,1030.05,final,76,1031.25,0,139,1.9,2018-01-16T12:30:00,2018-01-16T17:30:00,1516123800,0.8,15,Overcast clouds,c04d,804,75,2.6,2.47
-0.5,190.15,100,-1.6,93.36,783.77,27.44,447.8,d,0,1029.725,final,76,1031.075,0,138,2.2,2018-01-16T12:45:00,2018-01-16T17:45:00,1516124700,0.8,14,Overcast clouds,c04d,804,80,2.8,2.6
-0.5,194.09,100,-1.8,92.88,780.79,27.13,442.2,d,0,1029.4,final,75,1030.9,0,137,2.2,2018-01-16T13:00:00,2018-01-16T18:00:00,1516125600,0.8,14,Overcast clouds,c04d,804,80,2.8,2.6
0.1,197.78,100,-1.5,91.1,769.23,26.09,423,d,0,1029.4,final,75,1030.725,0,133,2.5,2018-01-16T13:15:00,2018-01-16T18:15:00,1516126500,0.7,14,Overcast clouds,c04d,804,95,2.5,2.35
0.7,201.48,100,-1.2,89.32,757.67,25.05,403.8,d,0,1029.4,final,75,1030.55,0,130,2.8,2018-01-16T13:30:00,2018-01-16T18:30:00,1516127400,0.7,14,Overcast clouds,c04d,804,110,2.2,2.1
0,205.17,100,-1,87.53,746.11,24,384.6,d,0,1029.4,final,75,1030.375,0,126,3,2018-01-16T13:45:00,2018-01-16T18:45:00,1516128300,0.7,14,Overcast clouds,c04d,804,70,3.3,3.1
0.2,208.86,100,-0.9,85.75,734.55,22.96,365.4,d,0,1029.4,final,75,1030.2,0,122,3.1,2018-01-16T14:00:00,2018-01-16T19:00:00,1516129200,0.6,15,Overcast clouds,c04d,804,85,3.2,2.97
0.4,212.14,100,-0.8,82.34,710.04,21.31,335,d,0,1029.3,final,75,1030.125,0,116,3.1,2018-01-16T14:15:00,2018-01-16T19:15:00,1516130100,0.6,15,Overcast clouds,c04d,804,95,3.1,2.85
0.6,215.43,100,-0.8,78.93,685.54,19.67,304.7,d,0,1029.2,final,75,1030.05,0,109,3.2,2018-01-16T14:30:00,2018-01-16T19:30:00,1516131000,0.5,16,Overcast clouds,c04d,804,110,2.9,2.72
0.8,218.71,100,-0.7,75.51,661.03,18.02,274.3,d,0,1029.1,final,75,1029.975,0,103,3.3,2018-01-16T14:45:00,2018-01-16T19:45:00,1516131900,0.5,16,Overcast clouds,c04d,804,120,2.8,2.6
0.8,221.99,100,-0.7,72.1,636.52,16.37,243.9,d,0,1029,final,75,1029.9,0,96,3.3,2018-01-16T15:00:00,2018-01-16T20:00:00,1516132800,0.5,16,Overcast clouds,c04d,804,105,2.8,2.6
0.8,224.86,100,-0.7,66.03,583.85,14.27,207.3,d,0,1028.925,final,75,1029.85,0,87,3.3,2018-01-16T15:15:00,2018-01-16T20:15:00,1516133700,0.5,16,Overcast clouds,c04d,804,90,2.8,2.6
0.8,227.72,100,-0.7,59.95,531.17,12.17,170.7,d,0,1028.85,final,75,1029.8,0,77,3.3,2018-01-16T15:30:00,2018-01-16T20:30:00,1516134600,0.4,16,Overcast clouds,c04d,804,75,2.8,2.6
0.8,230.59,100,-0.7,53.88,478.5,10.06,134.1,d,0,1028.7749,final,75,1029.75,0,67,3.3,2018-01-16T15:45:00,2018-01-16T20:45:00,1516135500,0.4,16,Overcast clouds,c04d,804,60,2.8,2.6
0.8,233.45,100,-0.5,47.8,425.82,7.96,97.6,d,0,1028.7,final,76,1029.7,0,58,3.3,2018-01-16T16:00:00,2018-01-16T21:00:00,1516136400,0.4,16,Overcast clouds,c04d,804,60,2.8,2.6
0.8,235.99,100,-0.2,35.85,319.37,5.54,73.2,d,0,1028.625,final,78,1029.625,0,43,3.3,2018-01-16T16:15:00,2018-01-16T21:15:00,1516137300,0.4,16,Overcast clouds,c04d,804,60,2.8,2.6
0.8,238.52,100,0.2,23.9,212.91,3.12,48.8,d,0,1028.55,final,80,1029.55,0,29,3.3,2018-01-16T16:30:00,2018-01-16T21:30:00,1516138200,0.4,16,Overcast clouds,c04n,804,60,2.8,2.6
0.8,241.06,100,0.4,11.95,106.46,0.69,24.4,d,0,1028.475,final,81,1029.475,0,14,3.3,2018-01-16T16:45:00,2018-01-16T21:45:00,1516139100,0.4,16,Overcast clouds,c04n,804,60,2.8,2.6
0.1,243.59,100,0.3,0,0,-1.73,0,n,0,1028.4,final,83,1029.4,0,0,2.9,2018-01-16T17:00:00,2018-01-16T22:00:00,1516140000,0,16,Overcast clouds,c04n,804,50,3.1,2.85
-0.6,245.92,100,-0.1,0,0,-4.37,0,n,0,1028.475,final,83,1029.425,0,0,2.5,2018-01-16T17:15:00,2018-01-16T22:15:00,1516140900,0,16,Overcast clouds,c04n,804,40,3.3,3.1
-1.3,248.24,100,-0.5,0,0,-7.01,0,n,0,1028.55,final,83,1029.45,0,0,2.1,2018-01-16T17:30:00,2018-01-16T22:30:00,1516141800,0,16,Overcast clouds,c04n,804,30,3.6,3.35
-1.9,250.57,100,-0.9,0,0,-9.64,0,n,0,1028.625,final,83,1029.475,0,0,1.7,2018-01-16T17:45:00,2018-01-16T22:45:00,1516142700,0,16,Overcast clouds,c04n,804,20,3.9,3.6
-2,252.89,100,-2.9,0,0,-12.28,0,n,0,1028.7,final,72,1029.5,0,0,1.6,2018-01-16T18:00:00,2018-01-16T23:00:00,1516143600,0,16,Overcast clouds,c04n,804,20,3.8,3.47
-2.1,255.14,100,-2.9,0,0,-15.05,0,n,0,1028.625,final,73,1029.45,0,0,1.4,2018-01-16T18:15:00,2018-01-16T23:15:00,1516144500,0,16,Overcast clouds,c04n,804,20,3.6,3.35
-2.2,257.4,100,-2.9,0,0,-17.82,0,n,0,1028.55,final,74,1029.4,0,0,1.3,2018-01-16T18:30:00,2018-01-16T23:30:00,1516145400,0,16,Overcast clouds,c04n,804,20,3.5,3.22
-2.3,259.65,100,-2.6,0,0,-20.59,0,n,0,1028.475,final,76,1029.3501,0,0,1.1,2018-01-16T18:45:00,2018-01-16T23:45:00,1516146300,0,16,Overcast clouds,c04n,804,20,3.3,3.1
-2.3,261.9,93,-2.5,0,0,-23.36,0,n,0,1028.4,final,77,1029.3,0,0,1.1,2018-01-16T19:00:00,2018-01-17T00:00:00,1516147200,0,16,Overcast clouds,c04n,804,20,3.3,3.1
-3.3,264.26,87,-3.1,0,0,-26.2,0,n,0,1028.3,final,76,1029.25,0,0,0.6,2018-01-16T19:15:00,2018-01-17T00:15:00,1516148100,0,16,Overcast clouds,c04n,804,20,3.9,3.6
-2.6,266.62,87,-2.9,0,0,-29.03,0,n,0,1028.2,final,76,1029.2,0,0,0.8,2018-01-16T19:30:00,2018-01-17T00:30:00,1516149000,0,16,Overcast clouds,c04n,804,30,3.3,3.1
-1.8,268.98,87,-2.6,0,0,-31.87,0,n,0,1028.1,final,76,1029.15,0,0,1.1,2018-01-16T19:45:00,2018-01-17T00:45:00,1516149900,0,16,Overcast clouds,c04n,804,40,2.8,2.6
-2.2,271.34,87,-2.9,0,0,-34.7,0,n,0,1028,final,75,1029.1,0,0,1,2018-01-16T20:00:00,2018-01-17T01:00:00,1516150800,0,16,Overcast clouds,c04n,804,40,3.1,2.85
-2.6,274.08,87,-2.9,0,0,-37.52,0,n,0,1028,final,76,1029.05,0,0,0.8,2018-01-16T20:15:00,2018-01-17T01:15:00,1516151700,0,16,Overcast clouds,c04n,804,35,3.3,3.1
-2.9,276.83,87,-3,0,0,-40.34,0,n,0,1028,final,76,1029,0,0,0.7,2018-01-16T20:30:00,2018-01-17T01:30:00,1516152600,0,16,Overcast clouds,c04n,804,35,3.6,3.35
-3.3,279.57,87,-3.1,0,0,-43.15,0,n,0,1028,final,76,1028.95,0,0,0.6,2018-01-16T20:45:00,2018-01-17T01:45:00,1516153500,0,16,Overcast clouds,c04n,804,30,3.9,3.6
-3.2,282.31,87,-3,0,0,-45.97,0,n,0,1028,final,77,1028.9,0,0,0.6,2018-01-16T21:00:00,2018-01-17T02:00:00,1516154400,0,16,Overcast clouds,c04n,804,30,3.8,3.47
-3.1,285.96,87,-2.8,0,0,-48.65,0,n,0,1027.85,final,78,1028.775,0,0,0.6,2018-01-16T21:15:00,2018-01-17T02:15:00,1516155300,0,16,Overcast clouds,c04n,804,25,3.6,3.35
-3,289.61,87,-2.6,0,0,-51.33,0,n,0,1027.7,final,79,1028.65,0,0,0.6,2018-01-16T21:30:00,2018-01-17T02:30:00,1516156200,0,16,Overcast clouds,c04n,804,25,3.5,3.22
-2.9,293.26,87,-2.4,0,0,-54,0,n,0,1027.55,final,80,1028.525,0,0,0.6,2018-01-16T21:45:00,2018-01-17T02:45:00,1516157100,0,16,Overcast clouds,c04n,804,20,3.3,3.1
-2.9,296.91,90,-2.3,0,0,-56.68,0,n,0,1027.4,final,81,1028.4,0,0,0.6,2018-01-16T22:00:00,2018-01-17T03:00:00,1516158000,0,16,Overcast clouds,c04n,804,20,3.3,3.1
-2.9,302.58,93,-2.3,0,0,-58.93,0,n,0,1027.3,final,81,1028.275,0,0,0.6,2018-01-16T22:15:00,2018-01-17T03:15:00,1516158900,0,16,Overcast clouds,c04n,804,15,3.3,3.1
-2.9,308.24,96,-2.3,0,0,-61.17,0,n,0,1027.2,final,81,1028.15,0,0,0.6,2018-01-16T22:30:00,2018-01-17T03:30:00,1516159800,0,16,Overcast clouds,c04n,804,15,3.3,3.1
-2.9,313.91,100,-2.3,0,0,-63.42,0,n,0,1027.1,final,81,1028.025,0,0,0.6,2018-01-16T22:45:00,2018-01-17T03:45:00,1516160700,0,16,Overcast clouds,c04n,804,10,3.3,3.1
-2.8,319.57,100,-2.2,0,0,-65.66,0,n,0,1027,final,81,1027.9,0,0,0.7,2018-01-16T23:00:00,2018-01-17T04:00:00,1516161600,0,16,Overcast clouds,c04n,804,15,3.5,3.22
-2.8,328.56,100,-2.2,0,0,-66.78,0,n,0.75,1026.75,final,80,1027.745,1.5,0,0.8,2018-01-16T23:15:00,2018-01-17T04:15:00,1516162500,0,16,Mix snow/rain,s04n,610,20,3.6,3.35
-2.7,337.55,100,-2.1,0,0,-67.89,0,n,1.5,1026.5,final,80,1027.5901,3,0,1,2018-01-16T23:30:00,2018-01-17T04:30:00,1516163400,0,16,Mix snow/rain,s04n,610,25,3.8,3.47
-2.7,346.54,100,-2,0,0,-69.01,0,n,1.25,1026.25,final,80,1027.435,2.5,0,1.1,2018-01-16T23:45:00,2018-01-17T04:45:00,1516164300,0,16,Mix snow/rain,s04n,610,30,3.9,3.6
-2.7,355.53,100,-2.2,0,0,-70.12,0,n,1,1026,final,79,1027.28,2,0,1.1,2018-01-17T00:00:00,2018-01-17T05:00:00,1516165200,0,16,Mix snow/rain,s04n,610,30,3.9,3.6
-2.7,275.1,100,-2.2,0,0,-69.38,0,n,1,1025.75,final,79,1027.1226,2,0,1.1,2018-01-17T00:15:00,2018-01-17T05:15:00,1516166100,0,16,Mix snow/rain,s04n,610,30,3.9,3.6
-2.7,194.67,100,-2.4,0,0,-68.63,0,n,1,1025.5,final,78,1026.9651,2,0,1,2018-01-17T00:30:00,2018-01-17T05:30:00,1516167000,0,16,Mix snow/rain,s04n,610,30,3.9,3.6
-2.8,114.23,100,-2.4,0,0,-67.89,0,n,0.75,1025.25,final,78,1026.8075,1.5,0,1,2018-01-17T00:45:00,2018-01-17T05:45:00,1516167900,0,16,Mix snow/rain,s04n,610,30,3.9,3.6
-2.7,33.8,100,-2.3,0,0,-67.14,0,n,0.5,1025,final,78,1026.65,1,0,1.1,2018-01-17T01:00:00,2018-01-17T06:00:00,1516168800,0,16,Mix snow/rain,s04n,610,30,3.9,3.6
-2.7,40.11,100,-2.3,0,0,-65.06,0,n,0.25,1024.9,final,78,1026.495,0.5,0,1.1,2018-01-17T01:15:00,2018-01-17T06:15:00,1516169700,0,16,Mix snow/rain,s04n,610,25,3.9,3.6
-2.7,46.42,100,-2.3,0,0,-62.98,0,n,0.5,1024.8,final,78,1026.3401,1,0,1.1,2018-01-17T01:30:00,2018-01-17T06:30:00,1516170600,0,16,Mix snow/rain,s04n,610,25,3.9,3.6
-2.7,52.73,100,-2.3,0,0,-60.89,0,n,0.5,1024.7,final,78,1026.185,1,0,1.1,2018-01-17T01:45:00,2018-01-17T06:45:00,1516171500,0,16,Mix snow/rain,s04n,610,20,3.9,3.6
-1.8,59.04,100,-2.3,0,0,-58.81,0,n,0.5,1024.6,final,78,1026.03,1,0,1.1,2018-01-17T02:00:00,2018-01-17T07:00:00,1516172400,0,16,Mix snow/rain,s04n,610,30,2.8,2.6
-1.8,63,100,-2,0,0,-56.19,0,n,0.5,1024.525,final,80,1025.8726,1,0,1.1,2018-01-17T02:15:00,2018-01-17T07:15:00,1516173300,0,15,Mix snow/rain,s04n,610,25,2.8,2.6
-1.8,66.96,100,-1.5,0,0,-53.58,0,n,0.5,1024.45,final,83,1025.7151,1,0,1.1,2018-01-17T02:30:00,2018-01-17T07:30:00,1516174200,0,14,Mix snow/rain,s04n,610,15,2.8,2.6
-1.8,70.92,100,-1,0,0,-50.96,0,n,0.5,1024.375,final,86,1025.5575,1,0,1.1,2018-01-17T02:45:00,2018-01-17T07:45:00,1516175100,0,13,Mix snow/rain,s04n,610,10,2.8,2.6
-1.8,74.88,100,-0.5,0,0,-48.34,0,n,0.5,1024.3,final,88,1025.4,1,0,1.3,2018-01-17T03:00:00,2018-01-17T08:00:00,1516176000,0,12,Mix snow/rain,s04n,610,15,2.9,2.72
-1.7,77.76,100,-0.5,0,0,-45.54,0,n,0.5,1024.125,final,87,1025.175,1,0,1.4,2018-01-17T03:15:00,2018-01-17T08:15:00,1516176900,0,12,Mix snow/rain,s04n,610,20,3.1,2.85
-1.6,80.64,100,-0.5,0,0,-42.73,0,n,0.5,1023.95,final,86,1024.95,0,0,1.6,2018-01-17T03:30:00,2018-01-17T08:30:00,1516177800,0,12,Overcast clouds,c04n,804,25,3.2,2.97
-1.5,83.52,100,-0.5,0,0,-39.93,0,n,0.5,1023.775,final,85,1024.725,0,0,1.7,2018-01-17T03:45:00,2018-01-17T08:45:00,1516178700,0,11,Overcast clouds,c04n,804,30,3.3,3.1
-1.7,86.4,100,-0.7,0,0,-37.12,0,n,0.5,1023.6,final,84,1024.5,0,0,1.7,2018-01-17T04:00:00,2018-01-17T09:00:00,1516179600,0,11,Overcast clouds,c04n,804,110,3.6,3.35
-1.9,88.81,100,-0.5,0,0,-34.28,0,n,0.5,1023.6,final,85,1024.5125,0,0,1.7,2018-01-17T04:15:00,2018-01-17T09:15:00,1516180500,0,10,Overcast clouds,c04n,804,190,3.9,3.59
-2.1,91.23,100,-0.4,0,0,-31.44,0,n,0.5,1023.6,final,86,1024.525,0,0,1.7,2018-01-17T04:30:00,2018-01-17T09:30:00,1516181400,0,10,Overcast clouds,c04n,804,270,4.2,3.84
-2.3,93.64,100,-0.1,0,0,-28.6,0,n,0.5,1023.6,final,88,1024.5376,0,0,1.7,2018-01-17T04:45:00,2018-01-17T09:45:00,1516182300,0,10,Overcast clouds,c04n,804,350,4.5,4.09
-1.7,96.05,100,0.2,0,0,-25.76,0,n,0.5,1023.6,final,89,1024.55,0,0,1.9,2018-01-17T05:00:00,2018-01-17T10:00:00,1516183200,0,10,Overcast clouds,c04n,804,340,3.9,3.59
