app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/code,weather/description,wind_dir,wind_gust_spd,wind_spd
9.4,201.37,100,6.7,93.65,783.18,28.31,458.5,d,0,1010.3,final,83,1010.9,0,140,9.4,2018-11-13T13:00:00,2018-11-13T18:00:00,1542132000,0.9,16,c04d,804,Overcast clouds,320,12.1,4.09
9.3,205.02,100,6.2,91.37,768.52,26.94,433.6,d,0,1010.425,final,81,1011.10004,0,135,9.3,2018-11-13T13:15:00,2018-11-13T18:15:00,1542132900,0.9,16,c04d,804,Overcast clouds,310,12.2,5.46
9.1,208.67,100,5.5,89.09,753.85,25.57,408.7,d,0,1010.55,final,78,1011.30005,0,130,9.1,2018-11-13T13:30:00,2018-11-13T18:30:00,1542133800,0.9,16,c04d,804,Overcast clouds,300,12.3,6.83
9,212.31,100,5,86.81,739.19,24.2,383.8,d,0,1010.675,final,76,1011.5,0,125,9,2018-11-13T13:45:00,2018-11-13T18:45:00,1542134700,0.8,16,c04d,804,Overcast clouds,290,12.4,8.19
9,215.96,96,4.6,84.53,724.52,22.83,358.9,d,0,1010.8,final,74,1011.7,0,162,9,2018-11-13T14:00:00,2018-11-13T19:00:00,1542135600,0.8,16,c04d,804,Overcast clouds,290,11.5,7.29
9,219.14,93,4.4,80.5,695.1,20.91,324,d,0,1010.95,final,73,1011.85,0,96,9,2018-11-13T14:15:00,2018-11-13T19:15:00,1542136500,0.8,16,c04d,804,Overcast clouds,290,10.6,6.4
9,222.32,90,4.2,76.47,665.68,19,289.2,d,0,1011.1,final,72,1012,0,107,9,2018-11-13T14:30:00,2018-11-13T19:30:00,1542137400,0.8,16,c04d,804,Overcast clouds,290,9.7,5.5
9,225.49,87,4,72.43,636.26,17.08,254.3,d,0,1011.25,final,71,1012.15,0,112,9,2018-11-13T14:45:00,2018-11-13T19:45:00,1542138300,0.8,16,c04d,804,Overcast clouds,290,8.8,4.59
8.8,228.67,90,3.7,68.4,606.84,15.16,219.5,d,0,1011.4,final,70,1012.3,0,81,8.8,2018-11-13T15:00:00,2018-11-13T20:00:00,1542139200,0.8,16,c04d,804,Overcast clouds,295,8.8,5
8.7,231.43,93,3.5,61.16,540.73,12.85,180.9,d,0,1011.825,final,70,1012.725,0,115,8.7,2018-11-13T15:15:00,2018-11-13T20:15:00,1542140100,0.7,16,c04d,804,Overcast clouds,300,8.8,5.4
8.5,234.19,96,3.3,53.92,474.62,10.55,142.4,d,0,1012.25,final,70,1013.15,0,85,8.5,2018-11-13T15:30:00,2018-11-13T20:30:00,1542141000,0.6,16,c04d,804,Overcast clouds,305,8.8,5.8
8.3,236.95,100,3.2,46.68,408.51,8.24,103.9,d,0,1012.675,final,70,1013.575,0,57,8.3,2018-11-13T15:45:00,2018-11-13T20:45:00,1542141900,0.6,16,c04d,804,Overcast clouds,310,8.8,6.2
8.2,239.71,100,3,39.44,342.4,5.93,65.4,d,0,1013.1,final,70,1014,0,46,8.2,2018-11-13T16:00:00,2018-11-13T21:00:00,1542142800,0.5,16,c04d,804,Overcast clouds,310,10.2,6.85
8.1,242.18,100,2.7,29.58,256.8,3.36,49,d,0,1013.375,final,69,1014.25,0,34,8.1,2018-11-13T16:15:00,2018-11-13T21:15:00,1542143700,0.5,16,c04n,804,Overcast clouds,305,11.6,7.5
7.9,244.65,100,2.4,19.72,171.2,0.79,32.7,d,0,1013.65,final,68,1014.5,0,23,7.9,2018-11-13T16:30:00,2018-11-13T21:30:00,1542144600,0.5,16,c04n,804,Overcast clouds,305,13,8.15
7.8,247.11,100,1.9,9.86,85.6,-1.78,16.3,d,0,1013.925,final,66,1014.75,0,11,7.8,2018-11-13T16:45:00,2018-11-13T21:45:00,1542145500,0,16,c04n,804,Overcast clouds,300,14.4,8.8
7.7,249.58,100,1.5,0,0,-4.35,0,n,0,1014.2,final,65,1015,0,0,7.7,2018-11-13T17:00:00,2018-11-13T22:00:00,1542146400,0,16,c04n,804,Overcast clouds,300,13.5,8.15
7.5,251.9,100,1.4,0,0,-7.09,0,n,0,1014.35,final,65,1015.2,0,0,7.5,2018-11-13T17:15:00,2018-11-13T22:15:00,1542147300,0,16,c04n,804,Overcast clouds,300,12.6,7.5
7.3,254.21,100,1.2,0,0,-9.82,0,n,0,1014.5,final,65,1015.4,0,0,7.3,2018-11-13T17:30:00,2018-11-13T22:30:00,1542148200,0,16,c04n,804,Overcast clouds,300,11.7,6.85
3.6,256.53,100,1.1,0,0,-12.56,0,n,0,1014.65,final,65,1015.6,0,0,7.2,2018-11-13T17:45:00,2018-11-13T22:45:00,1542149100,0,16,c04n,804,Overcast clouds,300,10.8,6.2
3.4,258.84,100,1.2,0,0,-15.29,0,n,0,1014.8,final,66,1015.8,0,0,7.1,2018-11-13T18:00:00,2018-11-13T23:00:00,1542150000,0,16,c04n,804,Overcast clouds,300,10.7,6.45
3.1,261.17,100,1,0,0,-18.11,0,n,0,1015.1,final,66,1016.1,0,0,7,2018-11-13T18:15:00,2018-11-13T23:15:00,1542150900,0,16,c04n,804,Overcast clouds,300,10.6,6.7
2.9,263.5,100,0.7,0,0,-20.94,0,n,0,1015.4,final,65,1016.4,0,0,6.8,2018-11-13T18:30:00,2018-11-13T23:30:00,1542151800,0,16,c04n,804,Overcast clouds,300,10.4,6.95
2.6,265.82,100,0.4,0,0,-23.76,0,n,0,1015.7,final,64,1016.7,0,0,6.7,2018-11-13T18:45:00,2018-11-13T23:45:00,1542152700,0,16,c04n,804,Overcast clouds,300,10.3,7.2
2.6,268.15,100,0.4,0,0,-26.58,0,n,0,1016,final,64,1017,0,0,6.7,2018-11-13T19:00:00,2018-11-14T00:00:00,1542153600,0,16,c04n,804,Overcast clouds,300,10.2,7.2
2.9,270.7,100,0.4,0,0,-29.42,0,n,0,1016.125,final,64,1017.15,0,0,6.7,2018-11-13T19:15:00,2018-11-14T00:15:00,1542154500,0,16,c04n,804,Overcast clouds,305,10.1,6.5
3.1,273.26,100,0.4,0,0,-32.26,0,n,0,1016.25,final,64,1017.3,0,0,6.7,2018-11-13T19:30:00,2018-11-14T00:30:00,1542155400,0,16,c04n,804,Overcast clouds,305,9.9,5.8
3.4,275.81,100,0.4,0,0,-35.09,0,n,0,1016.375,final,64,1017.44995,0,0,6.7,2018-11-13T19:45:00,2018-11-14T00:45:00,1542156300,0,16,c04n,804,Overcast clouds,310,9.8,5.09
3.4,278.36,100,0.4,0,0,-37.93,0,n,0,1016.5,final,64,1017.6,0,0,6.7,2018-11-13T20:00:00,2018-11-14T01:00:00,1542157200,0,16,c04n,804,Overcast clouds,305,9.3,5.09
3.4,281.49,100,0.4,0,0,-40.68,0,n,0,1016.675,final,64,1017.77496,0,0,6.7,2018-11-13T20:15:00,2018-11-14T01:15:00,1542158100,0,16,c04n,804,Overcast clouds,295,8.8,5.09
3.4,284.62,100,0.4,0,0,-43.44,0,n,0,1016.85,final,64,1017.94995,0,0,6.7,2018-11-13T20:30:00,2018-11-14T01:30:00,1542159000,0,16,c04n,804,Overcast clouds,290,8.2,5.09
3.4,287.75,100,0.4,0,0,-46.19,0,n,0,1017.025,final,64,1018.125,0,0,6.7,2018-11-13T20:45:00,2018-11-14T01:45:00,1542159900,0,16,c04n,804,Overcast clouds,280,7.7,5.09
3.2,290.88,96,0.2,0,0,-48.94,0,n,0,1017.2,final,64,1018.3,0,0,6.5,2018-11-13T21:00:00,2018-11-14T02:00:00,1542160800,0,16,c04n,804,Overcast clouds,285,5.9,5.25
2.9,295.26,93,0.1,0,0,-51.42,0,n,0,1017.45,final,64,1018.55,0,0,6.4,2018-11-13T21:15:00,2018-11-14T02:15:00,1542161700,0,16,c04n,804,Overcast clouds,290,6.1,5.4
2.7,299.65,90,-0.3,0,0,-53.9,0,n,0,1017.7,final,63,1018.8,0,0,6.3,2018-11-13T21:30:00,2018-11-14T02:30:00,1542162600,0,16,c04n,804,Overcast clouds,295,6.3,5.55
2.4,304.03,87,-0.6,0,0,-56.37,0,n,0,1017.95,final,62,1019.05,0,0,6.1,2018-11-13T21:45:00,2018-11-14T02:45:00,1542163500,0,16,c04n,804,Overcast clouds,300,6.5,5.7
2.5,308.41,87,-1.3,0,0,-58.85,0,n,0,1018.2,final,59,1019.3,0,0,6.1,2018-11-13T22:00:00,2018-11-14T03:00:00,1542164400,0,16,c04n,804,Overcast clouds,300,6.2,5.42
2.6,315.17,87,-1.5,0,0,-60.63,0,n,0,1018.375,final,58,1019.45,0,0,6.1,2018-11-13T22:15:00,2018-11-14T03:15:00,1542165300,0,16,c04n,804,Overcast clouds,295,5.8,5.15
2.8,321.92,87,-1.5,0,0,-62.41,0,n,0,1018.55005,final,58,1019.6,0,0,6.1,2018-11-13T22:30:00,2018-11-14T03:30:00,1542166200,0,16,c04n,804,Overcast clouds,295,5.5,4.87
2.9,328.68,87,-1.5,0,0,-64.18,0,n,0,1018.72504,final,58,1019.75,0,0,6.1,2018-11-13T22:45:00,2018-11-14T03:45:00,1542167100,0,16,c04n,804,Overcast clouds,290,5.1,4.59
2.8,335.43,90,-1.8,0,0,-65.96,0,n,0,1018.9,final,57,1019.9,0,0,6.1,2018-11-13T23:00:00,2018-11-14T04:00:00,1542168000,0,16,c04n,804,Overcast clouds,290,5.3,4.72
2.8,254.49,93,-2,0,0,-66.29,0,n,0,1019.1375,final,56,1020.11255,0,0,6.1,2018-11-13T23:15:00,2018-11-14T04:15:00,1542168900,0,16,c04n,804,Overcast clouds,290,5.4,4.84
2.7,173.55,96,-2.2,0,0,-66.62,0,n,0,1019.375,final,55,1020.325,0,0,6.1,2018-11-13T23:30:00,2018-11-14T04:30:00,1542169800,0,16,c04n,804,Overcast clouds,290,5.6,4.97
2.7,92.61,100,-2.5,0,0,-66.95,0,n,0,1019.6125,final,54,1020.5375,0,0,6.1,2018-11-13T23:45:00,2018-11-14T04:45:00,1542170700,0,16,c04n,804,Overcast clouds,290,11.2,5.09
1.8,11.67,100,-3,0,0,-67.28,0,n,0,1019.85,final,53,1020.75,0,0,5.8,2018-11-14T00:00:00,2018-11-14T05:00:00,1542171600,0,16,c04n,804,Overcast clouds,295,11.5,6.27
1.1,19.49,100,-3.5,0,0,-65.95,0,n,0,1020.08746,final,52,1020.9625,0,0,5.5,2018-11-14T00:15:00,2018-11-14T05:15:00,1542172500,0,16,c04n,804,Overcast clouds,300,11.8,7.45
0.3,27.32,100,-4.3,0,0,-64.63,0,n,0,1020.32495,final,50,1021.175,0,0,5.3,2018-11-14T00:30:00,2018-11-14T05:30:00,1542173400,0,16,c04n,804,Overcast clouds,305,12.1,8.62
-0.4,35.14,100,-4.8,0,0,-63.3,0,n,0,1020.5625,final,49,1021.38745,0,0,5,2018-11-14T00:45:00,2018-11-14T05:45:00,1542174300,0,16,c04n,804,Overcast clouds,310,12.4,9.8
-0.4,42.96,100,-5.1,0,0,-61.97,0,n,0,1020.8,final,48,1021.6,0,0,5,2018-11-14T01:00:00,2018-11-14T06:00:00,1542175200,0,16,c04n,804,Overcast clouds,310,12.2,9.8
-0.5,48.09,100,-5.4,0,0,-59.69,0,n,0,1021,final,48,1021.85,0,0,4.6,2018-11-14T01:15:00,2018-11-14T06:15:00,1542176100,0,16,c04n,804,Overcast clouds,305,10.7,8.76
-0.7,53.22,100,-5.8,0,0,-57.4,0,n,0,1021.19995,final,48,1022.1,0,0,4.3,2018-11-14T01:30:00,2018-11-14T06:30:00,1542177000,0,16,c04n,804,Overcast clouds,305,9.2,7.73
-0.8,58.34,100,-6.1,0,0,-55.12,0,n,0,1021.39996,final,48,1022.35,0,0,3.9,2018-11-14T01:45:00,2018-11-14T06:45:00,1542177900,0,16,c04n,804,Overcast clouds,300,7.8,6.7
-0.8,63.47,96,-6.2,0,0,-52.83,0,n,0,1021.6,final,48,1022.6,0,0,3.8,2018-11-14T02:00:00,2018-11-14T07:00:00,1542178800,0,16,c04n,804,Overcast clouds,300,7.1,6.17
-0.7,66.97,93,-6.4,0,0,-50.15,0,n,0,1021.77496,final,48,1022.8,0,0,3.6,2018-11-14T02:15:00,2018-11-14T07:15:00,1542179700,0,16,c04n,804,Overcast clouds,300,6.4,5.65
-0.7,70.46,90,-6.5,0,0,-47.48,0,n,0,1021.94995,final,48,1023,0,0,3.5,2018-11-14T02:30:00,2018-11-14T07:30:00,1542180600,0,16,c04n,804,Overcast clouds,300,5.8,5.12
-0.6,73.96,87,-6.9,0,0,-44.8,0,n,0,1022.125,final,47,1023.2,0,0,3.3,2018-11-14T02:45:00,2018-11-14T07:45:00,1542181500,0,16,c04n,804,Overcast clouds,300,5.1,4.59
-0.7,77.45,87,-7,0,0,-42.12,0,n,0,1022.3,final,47,1023.4,0,0,3.2,2018-11-14T03:00:00,2018-11-14T08:00:00,1542182400,0,16,c04n,804,Overcast clouds,300,5,4.47
-0.7,80.17,87,-6.9,0,0,-39.31,0,n,0,1022.375,final,48,1023.47504,0,0,3,2018-11-14T03:15:00,2018-11-14T08:15:00,1542183300,0,16,c04n,804,Overcast clouds,300,4.8,4.34
-0.8,82.88,87,-6.7,0,0,-36.49,0,n,0,1022.44995,final,49,1023.55005,0,0,2.9,2018-11-14T03:30:00,2018-11-14T08:30:00,1542184200,0,16,c04n,804,Overcast clouds,300,4.7,4.22
-0.9,85.6,87,-6.6,0,0,-33.68,0,n,0,1022.52496,final,50,1023.625,0,0,2.8,2018-11-14T03:45:00,2018-11-14T08:45:00,1542185100,0,16,c04n,804,Overcast clouds,300,4.5,4.09
-1.1,88.31,87,-6.5,0,0,-30.86,0,n,0,1022.6,final,51,1023.7,0,0,2.6,2018-11-14T04:00:00,2018-11-14T09:00:00,1542186000,0,16,c04n,804,Overcast clouds,300,4.5,4.09
-1.3,90.7,87,-6.3,0,0,-28.03,0,n,0,1022.85,final,52,1023.9,0,0,2.5,2018-11-14T04:15:00,2018-11-14T09:15:00,1542186900,0,16,c04n,804,Overcast clouds,300,4.5,4.09
-1.5,93.08,87,-6,0,0,-25.19,0,n,0,1023.1,final,54,1024.1,0,0,2.4,2018-11-14T04:30:00,2018-11-14T09:30:00,1542187800,0,16,c04n,804,Overcast clouds,300,4.5,4.09
-1.6,95.47,87,-5.9,0,0,-22.36,0,n,0,1023.35,final,55,1024.3,0,0,2.2,2018-11-14T04:45:00,2018-11-14T09:45:00,1542188700,0,16,c04n,804,Overcast clouds,300,4.5,4.09
-1.6,97.85,87,-5.6,0,0,-19.52,0,n,0,1023.6,final,56,1024.5,0,0,2.2,2018-11-14T05:00:00,2018-11-14T10:00:00,1542189600,0,16,c04n,804,Overcast clouds,300,4.5,4.09
-1.6,100.15,87,-5.6,0,0,-16.75,0,n,0,1023.85,final,56,1024.775,0,0,2.2,2018-11-14T05:15:00,2018-11-14T10:15:00,1542190500,0,16,c04n,804,Overcast clouds,300,4.5,4.09
-1.6,102.45,87,-5.6,0,0,-13.98,0,n,0,1024.1,final,56,1025.05,0,0,2.2,2018-11-14T05:30:00,2018-11-14T10:30:00,1542191400,0,16,c04n,804,Overcast clouds,300,4.5,4.09
-1.6,104.75,87,-5.6,0,0,-11.2,0,n,0,1024.35,final,56,1025.325,0,0,2.2,2018-11-14T05:45:00,2018-11-14T10:45:00,1542192300,0,16,c04n,804,Overcast clouds,300,12.4,4.09
-1.9,107.05,87,-5.6,0,0,-8.43,0,n,0,1024.6,final,56,1025.6,0,0,2.2,2018-11-14T06:00:00,2018-11-14T11:00:00,1542193200,0,16,c04n,804,Overcast clouds,300,12.4,4.5
-2.1,109.45,87,-6.1,5.07,33.75,-5.8,4.1,d,0,1024.925,final,54,1025.875,0,7,2.2,2018-11-14T06:15:00,2018-11-14T11:15:00,1542194100,0,16,c04n,804,Overcast clouds,300,12.4,4.9
-2.3,111.84,87,-6.6,10.15,67.5,-3.16,8.2,d,0,1025.25,final,52,1026.1499,0,14,2.2,2018-11-14T06:30:00,2018-11-14T11:30:00,1542195000,0,16,c04n,804,Overcast clouds,300,12.4,5.3
-2.5,114.24,87,-6.9,15.22,101.25,-0.53,12.3,d,0,1025.575,final,51,1026.4249,0,21,2.2,2018-11-14T06:45:00,2018-11-14T11:45:00,1542195900,0,16,c04n,804,Overcast clouds,300,12.4,5.7
-2.5,116.63,87,-7.4,20.29,135,2.11,16.4,d,0,1025.9,final,49,1026.7,0,27,2.2,2018-11-14T07:00:00,2018-11-14T12:00:00,1542196800,0.7,16,c04n,804,Overcast clouds,300,6.5,5.7
-2.5,119.27,87,-7.4,30.07,234.39,4.52,52.2,d,0,1026.175,final,49,1027,0,53,2.2,2018-11-14T07:15:00,2018-11-14T12:15:00,1542197700,0.7,16,c04d,804,Overcast clouds,295,6.5,5.7
-2.5,121.91,87,-7.4,39.85,333.79,6.93,88,d,0,1026.45,final,49,1027.3,0,79,2.2,2018-11-14T07:30:00,2018-11-14T12:30:00,1542198600,0.7,16,c04d,804,Overcast clouds,295,6.5,5.7
-2.5,124.54,87,-7.4,49.63,433.18,9.34,123.8,d,0,1026.725,final,49,1027.6,0,54,2.2,2018-11-14T07:45:00,2018-11-14T12:45:00,1542199500,0.7,16,c04d,804,Overcast clouds,290,12.6,5.7
-2.8,127.18,87,-7.2,59.41,532.57,11.75,159.6,d,0,1027,final,49,1027.9,0,70,2.4,2018-11-14T08:00:00,2018-11-14T13:00:00,1542200400,0.7,16,c04d,804,Overcast clouds,300,12.7,6.72
-3,130.19,87,-7.6,64.36,571.41,13.82,196.7,d,0,1027.25,final,47,1028.15,0,86,2.5,2018-11-14T08:15:00,2018-11-14T13:15:00,1542201300,0.8,16,c04d,804,Overcast clouds,310,12.8,7.75
-3.1,133.2,87,-8.4,69.32,610.25,15.9,233.8,d,0,1027.5,final,44,1028.4,0,103,2.6,2018-11-14T08:30:00,2018-11-14T13:30:00,1542202200,0.8,16,c04d,804,Overcast clouds,320,12.8,8.77
-3.3,136.21,87,-8.8,74.27,649.08,17.97,270.8,d,0,1027.75,final,42,1028.65,0,119,2.8,2018-11-14T08:45:00,2018-11-14T13:45:00,1542203100,0.9,16,c04d,804,Overcast clouds,330,12.9,9.8
-2.7,139.22,87,-9.2,79.22,687.92,20.04,307.9,d,0,1028,final,40,1028.9,0,135,3.1,2018-11-14T09:00:00,2018-11-14T14:00:00,1542204000,0.9,16,c04d,804,Overcast clouds,325,12.5,9.27
-2.2,142.69,87,-9.3,82.08,707.07,21.62,336.8,d,0,1028.175,final,39,1029.1,0,148,3.3,2018-11-14T09:15:00,2018-11-14T14:15:00,1542204900,1,16,c04d,804,Overcast clouds,320,12.1,8.75
-1.7,146.16,87,-9.3,84.93,726.22,23.21,365.8,d,0,1028.35,final,38,1029.3,0,161,3.6,2018-11-14T09:30:00,2018-11-14T14:30:00,1542205800,1,16,c04d,804,Overcast clouds,315,11.7,8.22
-1.2,149.63,87,-9.1,87.79,745.37,24.79,394.7,d,0,1028.5249,final,38,1029.5,0,173,3.9,2018-11-14T09:45:00,2018-11-14T14:45:00,1542206700,1.1,16,c04d,804,Overcast clouds,310,11.3,7.7
-1.1,153.1,87,-9.3,90.64,764.52,26.37,423.6,d,0,1028.7,final,37,1029.7,0,186,4,2018-11-14T10:00:00,2018-11-14T15:00:00,1542207600,1.1,16,c04d,804,Overcast clouds,315,11.7,8.1
-1.1,157,87,-9.6,92.07,773.29,27.3,440.4,d,0,1028.7749,final,36,1029.7749,0,194,4.2,2018-11-14T10:15:00,2018-11-14T15:15:00,1542208500,1.2,16,c04d,804,Overcast clouds,315,12.1,8.5
-1.1,160.9,87,-10.2,93.49,782.06,28.24,457.2,d,0,1028.85,final,34,1029.85,0,201,4.3,2018-11-14T10:30:00,2018-11-14T15:30:00,1542209400,1.2,16,c04d,804,Overcast clouds,320,12.5,8.9
-1,164.79,87,-10.4,94.92,790.83,29.17,473.9,d,0,1028.925,final,33,1029.925,0,208,4.4,2018-11-14T10:45:00,2018-11-14T15:45:00,1542210300,1.3,16,c04d,804,Overcast clouds,320,12.9,9.3
-0.7,168.69,87,-10.7,96.34,799.6,30.1,490.7,d,0,1029,final,32,1030,0,216,4.5,2018-11-14T11:00:00,2018-11-14T16:00:00,1542211200,1.3,16,c04d,804,Overcast clouds,320,12.5,8.77
-0.3,172.81,87,-10.6,96.55,800.88,30.25,493.4,d,0,1028.925,final,32,1029.925,0,217,4.7,2018-11-14T11:15:00,2018-11-14T16:15:00,1542212100,1.3,16,c04d,804,Overcast clouds,320,12.1,8.25
0.1,176.94,87,-10.4,96.77,802.16,30.4,496.1,d,0,1028.85,final,32,1029.85,0,218,4.8,2018-11-14T11:30:00,2018-11-14T16:30:00,1542213000,1.3,16,c04d,804,Overcast clouds,320,11.7,7.72
0.4,181.06,87,-10.7,96.98,803.44,30.55,498.7,d,0,1028.7749,final,31,1029.7749,0,219,5,2018-11-14T11:45:00,2018-11-14T16:45:00,1542213900,1.3,16,c04d,804,Overcast clouds,320,11.3,7.2
0.5,185.18,87,-10.7,97.19,804.72,30.7,501.4,d,0,1028.7,final,31,1029.7,0,220,5,2018-11-14T12:00:00,2018-11-14T17:00:00,1542214800,1.3,16,c04d,804,Overcast clouds,325,11.2,7.07
0.5,189.2,87,-10.7,96.23,798.87,30.05,489.7,d,0,1028.825,final,31,1029.725,0,215,5,2018-11-14T12:15:00,2018-11-14T17:15:00,1542215700,1.3,16,c04d,804,Overcast clouds,325,11.1,6.95
0.6,193.21,87,-10.7,95.26,793.02,29.39,477.9,d,0,1028.95,final,31,1029.75,0,210,5,2018-11-14T12:30:00,2018-11-14T17:30:00,1542216600,1.3,16,c04d,804,Overcast clouds,330,10.9,6.82
0.6,197.23,87,-10.7,94.3,787.16,28.74,466.2,d,0,1029.075,final,31,1029.775,0,205,5,2018-11-14T12:45:00,2018-11-14T17:45:00,1542217500,1.2,16,c04d,804,Overcast clouds,330,10.8,6.7
0.6,201.24,87,-10.7,93.33,781.31,28.08,454.5,d,0,1029.2,final,31,1029.8,0,200,5,2018-11-14T13:00:00,2018-11-14T18:00:00,1542218400,1.2,16,c04d,804,Overcast clouds,330,10.8,6.7
0.8,204.88,87,-10.7,91.04,766.55,26.72,429.6,d,0,1029.25,final,31,1029.9,0,189,5,2018-11-14T13:15:00,2018-11-14T18:15:00,1542219300,1.1,16,c04d,804,Overcast clouds,325,10.8,6.36
0.9,208.52,87,-11.1,88.76,751.79,25.35,404.8,d,0,1029.3,final,30,1030,0,178,5,2018-11-14T13:30:00,2018-11-14T18:30:00,1542220200,1.1,16,c04d,804,Overcast clouds,315,10.8,6.03
1,212.15,87,-11.1,86.47,737.03,23.99,380,d,0,1029.35,final,30,1030.1,0,167,5,2018-11-14T13:45:00,2018-11-14T18:45:00,1542221100,1,16,c04d,804,Overcast clouds,310,10.8,5.7
0.6,215.79,87,-11.2,84.18,722.27,22.62,355.2,d,0,1029.4,final,30,1030.2,0,156,4.8,2018-11-14T14:00:00,2018-11-14T19:00:00,1542222000,1,16,c04d,804,Overcast clouds,320,10.6,6.2
0.2,218.96,87,-11,80.13,692.59,20.71,320.5,d,0,1029.475,final,31,1030.2749,0,141,4.7,2018-11-14T14:15:00,2018-11-14T19:15:00,1542222900,0.9,16,c04d,804,Overcast clouds,330,10.3,6.7
-0.1,222.14,87,-10.7,76.08,662.91,18.8,285.7,d,0,1029.55,final,32,1030.35,0,126,4.5,2018-11-14T14:30:00,2018-11-14T19:30:00,1542223800,0.9,16,c04d,804,Overcast clouds,340,10.1,7.2
-0.5,225.31,87,-10.4,72.03,633.23,16.89,251,d,0,1029.625,final,33,1030.425,0,110,4.4,2018-11-14T14:45:00,2018-11-14T19:45:00,1542224700,0.8,16,c04d,804,Overcast clouds,350,9.8,7.7
-0.8,228.48,87,-10.3,67.98,603.55,14.98,216.3,d,0,1029.7,final,34,1030.5,0,95,4.1,2018-11-14T15:00:00,2018-11-14T20:00:00,1542225600,0.8,16,c04d,804,Overcast clouds,350,10.2,7.45
-1,231.24,87,-10.2,60.68,536.56,12.68,178,d,0,1029.95,final,35,1030.775,0,78,3.9,2018-11-14T15:15:00,2018-11-14T20:15:00,1542226500,0.8,16,c04d,804,Overcast clouds,345,10.6,7.2
-1.3,234,87,-10.1,53.38,469.57,10.38,139.7,d,0,1030.2,final,36,1031.05,0,61,3.6,2018-11-14T15:30:00,2018-11-14T20:30:00,1542227400,0.7,16,c04d,804,Overcast clouds,345,10.9,6.95
-1.6,236.75,87,-10.3,46.08,402.57,8.07,101.4,d,0,1030.45,final,36,1031.325,0,91,3.3,2018-11-14T15:45:00,2018-11-14T20:45:00,1542228300,0.7,16,c04d,804,Overcast clouds,340,11.3,6.7
-1.7,239.51,87,-10.1,38.78,335.58,5.77,63.1,d,0,1030.7,final,37,1031.6,0,67,3.2,2018-11-14T16:00:00,2018-11-14T21:00:00,1542229200,0.7,16,c04d,804,Overcast clouds,340,7.8,6.7
-1.9,241.97,87,-10.2,29.09,251.69,3.21,47.3,d,0,1030.975,final,37,1031.85,0,50,3,2018-11-14T16:15:00,2018-11-14T21:15:00,1542230100,0.7,16,c04n,804,Overcast clouds,335,7.8,6.7
-2,244.44,87,-10,19.39,167.79,0.64,31.5,d,0,1031.25,final,38,1032.1,0,33,2.9,2018-11-14T16:30:00,2018-11-14T21:30:00,1542231000,0.7,16,c04n,804,Overcast clouds,335,7.8,6.7
-2.2,246.9,87,-10.1,9.7,83.9,-1.93,15.8,d,0,1031.525,final,38,1032.35,0,17,2.8,2018-11-14T16:45:00,2018-11-14T21:45:00,1542231900,0,16,c04n,804,Overcast clouds,330,11.1,6.7
-2.6,249.36,90,-10.3,0,0,-4.49,0,n,0,1031.8,final,38,1032.6,0,0,2.5,2018-11-14T17:00:00,2018-11-14T22:00:00,1542232800,0,16,c04n,804,Overcast clouds,335,11,6.82
-3,251.67,93,-10.2,0,0,-7.22,0,n,0,1031.875,final,39,1032.75,0,0,2.3,2018-11-14T17:15:00,2018-11-14T22:15:00,1542233700,0,16,c04n,804,Overcast clouds,340,10.9,6.95
-3.4,253.99,96,-10.2,0,0,-9.96,0,n,0,1031.95,final,40,1032.8999,0,0,2,2018-11-14T17:30:00,2018-11-14T22:30:00,1542234600,0,16,c04n,804,Overcast clouds,345,10.9,7.07
-3.8,256.3,100,-9.8,0,0,-12.69,0,n,0,1032.025,final,42,1033.0499,0,0,1.7,2018-11-14T17:45:00,2018-11-14T22:45:00,1542235500,0,16,c04n,804,Overcast clouds,350,10.8,7.2
-4,258.61,100,-9.5,0,0,-15.42,0,n,0,1032.1,final,43,1033.2,0,0,1.7,2018-11-14T18:00:00,2018-11-14T23:00:00,1542236400,0,16,c04n,804,Overcast clouds,350,9,7.6
-4.1,260.93,100,-9.8,0,0,-18.24,0,n,0,1032.325,final,42,1033.35,0,0,1.7,2018-11-14T18:15:00,2018-11-14T23:15:00,1542237300,0,16,c04n,804,Overcast clouds,350,9.6,8
-4.3,263.26,100,-9.8,0,0,-21.07,0,n,0,1032.55,final,42,1033.5,0,0,1.7,2018-11-14T18:30:00,2018-11-14T23:30:00,1542238200,0,16,c04n,804,Overcast clouds,350,10.2,8.4
-4.4,265.58,100,-9.8,0,0,-23.89,0,n,0,1032.775,final,42,1033.65,0,0,1.7,2018-11-14T18:45:00,2018-11-14T23:45:00,1542239100,0,16,c04n,804,Overcast clouds,350,10.7,8.8
-4.4,267.9,100,-10.1,0,0,-26.71,0,n,0,1033,final,41,1033.8,0,0,1.7,2018-11-14T19:00:00,2018-11-15T00:00:00,1542240000,0,16,c04n,804,Overcast clouds,350,10.7,8.8
-4.4,270.44,100,-10,0,0,-29.55,0,n,0,1033.1,final,42,1033.9751,0,0,1.5,2018-11-14T19:15:00,2018-11-15T00:15:00,1542240900,0,16,c04n,804,Overcast clouds,355,9.5,7.93
